"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000211665.2",62.1883302336067,2.97069309067484,1.42443717936405,6.33012607074995e-05,0.00599171552144382,NA,NA,NA,NA,NA,NA
"ENSG00000253359.1",3.79277526404699,2.97045362447677,1.93013074346005,0.000151900692541989,0.0124425028814064,NA,NA,NA,NA,NA,NA
"ENSG00000169248.8",66.8834865184528,2.96074679176348,0.992633092247718,1.73109320064493e-05,0.00193311890900484,"CXCL11","6373","GO:0005515","04060","O14625",NA
"ENSG00000211936.2",538.400465317637,2.92676441764682,1.71677645482876,0.000115378035827292,0.00981164792422705,NA,NA,NA,NA,NA,NA
"ENSG00000253451.1",2.6578977743579,2.90486899157376,2.19483559345857,0.000221182516730881,0.0170849168882071,NA,NA,NA,NA,NA,NA
"ENSG00000169861.8",8.1846501739425,2.88831369625784,1.99346808514434,0.000178539242463605,0.0140828731568647,NA,NA,NA,NA,NA,NA
"ENSG00000181847.7",489.037639532463,2.82889150169926,0.482332150806806,2.62886332663181e-09,6.07613867805071e-07,"TIGIT","201633","GO:0005102",NA,"Q495A1",NA
"ENSG00000257221.1",13.4093166209199,2.81128418806083,1.29336507892698,5.45863224835168e-05,0.00528423958171603,NA,NA,NA,NA,NA,NA
"ENSG00000211752.3",23.2276698688116,2.80419280298456,0.76378699410468,5.90869473471112e-06,0.000749675073234667,NA,NA,NA,NA,NA,NA
"ENSG00000186891.9",202.902580154481,2.79970459585972,0.493161750047094,7.85926377359776e-09,1.68584035016972e-06,"TNFRSF18","8784","GO:0002687","04060","Q9Y5U5",NA
"ENSG00000130487.4",175.821705045011,2.77428669216308,0.70587953740595,3.7412119371407e-06,0.000493575111140651,"KLHDC7B","113730",NA,NA,"Q96G42",NA
"ENSG00000225544.1",3.94830524768945,2.76677367873799,1.53868513955097,9.83989955860383e-05,0.00857855103038982,NA,NA,NA,NA,NA,NA
"ENSG00000137265.10",1138.7927719361,2.74178044759683,0.666897719240067,2.62249626360666e-06,0.00035704268765158,"IRF4","3662","GO:0000788",NA,"Q15306",NA
"ENSG00000126583.6",26.4306843405282,2.70769776341796,0.773411476141591,7.59936459643554e-06,0.000936485875533474,"PRKCG","5582","GO:0004672","04010","B2R5T1","2.7.11.13"
"ENSG00000124256.10",425.453904083161,2.70302434626657,0.550101622279006,2.98372561039363e-07,4.96998674857523e-05,"ZBP1","81030","GO:0003677","04623","Q9H171",NA
"ENSG00000244620.1",10.3933340718755,2.69236710546256,1.68150335898724,0.000137363976309313,0.0114937051452598,NA,NA,NA,NA,NA,NA
"ENSG00000121895.7",215.701384114907,2.67309698371718,0.576169013966471,7.26399293172073e-07,0.00011280375690218,"TMEM156","80008","GO:0016021",NA,"Q8N614",NA
"ENSG00000253691.2",4.58685258803006,2.66709037883939,2.26219627518777,0.000298535009381512,0.0213969226916326,NA,NA,NA,NA,NA,NA
"ENSG00000273445.1",39.0003286285786,2.66684471173404,0.963668053756186,2.2269521295562e-05,0.00244113252554587,NA,NA,NA,NA,NA,NA
"ENSG00000211804.2",7.24999048904688,2.66260573686529,1.44551315339979,9.06264491732088e-05,0.00806602450312953,NA,NA,NA,NA,NA,NA
"ENSG00000102096.9",2514.51180684087,2.6518649095285,0.448029349115038,1.96100974283488e-09,4.71527955583587e-07,"PIM2","11040","GO:0000082","05221","A0A024QYW7","2.7.11.1"
"ENSG00000237513.1",65.7857265529612,2.63994764012965,0.730865372782416,6.24885403890533e-06,0.000782839630352947,NA,NA,NA,NA,NA,NA
"ENSG00000160856.16",828.742627974518,2.6282082458162,0.957582650398668,2.27950667823488e-05,0.00248958868565022,"FCRL3","115352","GO:0002638",NA,"Q96P31",NA
"ENSG00000178562.13",353.153163972876,2.61111108509494,0.559736736660536,6.66978290646709e-07,0.000105220236581599,"CD28","940","GO:0001772","04514","B4E0L1",NA
"ENSG00000122188.8",256.112825674874,2.58036198190139,0.591067430466268,1.45153151861041e-06,0.000211116408579942,"LAX1","54900","GO:0000188",NA,"Q8IWV1",NA
"ENSG00000233988.1",3.4183933342477,2.57173450733203,1.63486132978325,0.000143589820338559,0.0118924280089291,NA,NA,NA,NA,NA,NA
"ENSG00000253386.1",4.95184668147122,2.53504833520788,2.30417866689182,0.000354924109164069,0.024271599171642,NA,NA,NA,NA,NA,NA
"ENSG00000170689.8",3.81176421478212,2.52560236043738,1.98165251301128,0.000253838946367252,0.0189685765034737,"HOXB9","3219","GO:0000977",NA,"B3KPJ1",NA
"ENSG00000078589.8",186.945580623771,2.51340618778075,0.640077670979839,3.50167596964917e-06,0.000464026536493599,"P2RY10","27334","GO:0005886","04080","O00398",NA
"ENSG00000163519.9",126.715223243567,2.48785693792661,0.496927999989901,2.06565880621453e-07,3.51941045520528e-05,"TRAT1","50852","GO:0001920",NA,"C9JF66",NA
"ENSG00000090104.7",4856.91635179022,2.45073407934038,0.616116201068276,3.11761873284662e-06,0.000418715856479977,"RGS1","5996","GO:0001965",NA,"A0A024R945",NA
"ENSG00000183918.10",263.088727397599,2.41753932175483,0.481819355915389,1.9626824586186e-07,3.38262082000995e-05,"SH2D1A","4068","GO:0002250","04650","O60880",NA
"ENSG00000211924.1",6.49993731746309,2.40100682289636,2.04615892140056,0.000314241253462612,0.0222299769165946,NA,NA,NA,NA,NA,NA
"ENSG00000113088.5",238.567358807506,2.39708780710736,0.479536916354348,2.10213677255339e-07,3.5612107960484e-05,"GZMK","3003","GO:0004252",NA,"P49863",NA
"ENSG00000168421.8",590.680545489605,2.33608142716361,0.549467896407167,1.72614519029288e-06,0.000247436274008521,"RHOH","399","GO:0001772","04670","Q15669",NA
"ENSG00000232747.2",2.55901429514885,2.32699813710716,2.01456255100556,0.000328543217113907,0.0230490460269841,NA,NA,NA,NA,NA,NA
"ENSG00000128322.6",6.63350603566735,2.32666735732308,0.938032141820626,3.06520900355779e-05,0.00321803773415771,"IGLL1","3543","GO:0005576","05340","P15814",NA
"ENSG00000177455.7",1168.58633066772,2.32108521472396,1.04051921822132,4.4882817154276e-05,0.00441658771046829,"CD19","930","GO:0001923","04640","P15391",NA
"ENSG00000232884.3",17.2316479535312,2.29201720305935,1.27971772293431,9.25742076650009e-05,0.00821485885636805,NA,NA,NA,NA,NA,NA
"ENSG00000086967.9",129.419617569332,2.24952795115807,0.907066657203131,2.97750152559294e-05,0.00314812714493189,"MYBPC2","4606","GO:0005515",NA,"A0A140VJQ0",NA
"ENSG00000163599.10",395.710626338919,2.22852748702112,0.813758820086432,2.00381794128506e-05,0.00221280873101316,"CTLA4","1493","GO:0002250","04514","P16410",NA
"ENSG00000123843.8",6.21001740584512,2.21019678967322,1.06583383425047,5.56352256066032e-05,0.00536834914785269,"C4BPB","725","GO:0005515","04610","P20851",NA
"ENSG00000185155.7",26.1465060072773,2.18873425126024,1.13850169698576,7.13081713485791e-05,0.00662344061348671,"MIXL1","83881","GO:0000790",NA,"Q9H2W2",NA
"ENSG00000151790.4",30.2895981412012,2.18572221478919,1.47380225792764,0.000162425690106224,0.0130888766924518,"TDO2","6999","GO:0004833","00380","P48775","1.13.11.11"
"ENSG00000197057.4",170.029323745308,2.18545679452236,0.590041068649936,4.46776829401652e-06,0.000584258681817529,"DTHD1","401124","GO:0007165",NA,"Q6ZMT9",NA
"ENSG00000110448.6",466.111199503485,2.17931828144342,0.487201090756126,9.68887633044275e-07,0.000148145403419734,"CD5","921","GO:0004888","04640","P06127",NA
"ENSG00000083454.17",1023.01483219761,2.16422506656229,0.852290324921106,2.62232492441906e-05,0.00280241003392397,"P2RX5","5026","GO:0001614","04020","Q93086",NA
"ENSG00000253578.1",4.05174571974644,2.15841328248303,2.01348633418319,0.000399219758707224,0.0264565149227567,NA,NA,NA,NA,NA,NA
"ENSG00000198502.5",3188.87835739195,2.13827130619051,0.63735061197939,7.60093848534681e-06,0.000936485875533474,"HLA-DRB5","3127","GO:0000139","04145","Q30154",NA
"ENSG00000249096.2",155.267247299352,2.13295921513742,0.841537910782453,2.60213723406527e-05,0.00279083898456439,"LINC02362","102723766",NA,NA,NA,NA
"ENSG00000227191.2",191.211514340822,2.12107151651331,0.660071379307156,9.34274805316118e-06,0.00111872841748214,NA,NA,NA,NA,NA,NA
"ENSG00000158050.4",1397.39821344259,2.11413065304451,0.917945648451458,3.69306712139448e-05,0.00378393433991401,"DUSP2","1844","GO:0004725","04010","Q05923","3.1.3.48"
"ENSG00000225783.2",2480.18885395235,2.10574174777782,0.581692260209408,4.89710651449104e-06,0.000634835338417674,"MIAT","440823","GO:0001708",NA,NA,NA
"ENSG00000183813.6",152.565443738519,2.08801208395183,1.11177051926716,7.43778893670531e-05,0.00684460231286436,"CCR4","1233","GO:0001764","04060","A0N0Q1",NA
"ENSG00000137634.5",4.93715180620564,2.07855913224067,1.45560649337655,0.000178113250673792,0.0140828731568647,"NXPE4","54827","GO:0003674",NA,"Q6UWF7",NA
"ENSG00000108405.3",285.23479270637,2.06232535559637,0.480803781164659,1.38083732024425e-06,0.000202813032218732,"P2RX1","5023","GO:0001614","04020","P51575",NA
"ENSG00000253461.1",3.40426726773875,2.0430332505202,2.01039830124375,0.000458349331320719,0.0293080378288107,NA,NA,NA,NA,NA,NA
"ENSG00000167077.8",446.139600755745,2.02648711756717,0.442892414181495,6.88763979820526e-07,0.000108085193801731,"MEI1","150365","GO:0005623",NA,"Q4G0I1",NA
"ENSG00000229023.1",3.03690696241937,2.01901731593184,1.65588064760326,0.000281459892129794,0.0205183573196625,NA,NA,NA,NA,NA,NA
"ENSG00000091181.15",21.2107659096789,2.01574085737031,1.17263687139973,9.70851644822024e-05,0.00848883068680747,"IL5RA","3568","GO:0000165","04060","A0A024R2C8",NA
"ENSG00000154451.10",905.881860470932,1.99650930749903,0.57926172933122,6.01082482822206e-06,0.00075940149609436,"GBP5","115362","GO:0000139",NA,"Q96PP8",NA
"ENSG00000163564.10",490.905110555215,1.97904312187299,0.657489635781162,1.16116270830974e-05,0.00135239169183449,"PYHIN1","149628","GO:0002218",NA,"Q6K0P9",NA
"ENSG00000153789.8",10.4199130478705,1.97273965224284,0.94506222318629,4.91139251573714e-05,0.00480124849997438,"FAM92B","339145","GO:0005515",NA,"A0A1X7SC74",NA
"ENSG00000187990.4",200.920570803931,1.96597442914624,1.49285645448861,0.000221999131043784,0.0171036849901846,NA,NA,NA,NA,NA,NA
"ENSG00000089012.10",246.218094320884,1.96536762324048,0.667682980257212,1.27179626055855e-05,0.00146408792682679,"SIRPG","55423","GO:0005515","04380","Q9P1W8",NA
"ENSG00000174255.5",122.676851895393,1.95530526016045,1.14173134356739,9.59998271479771e-05,0.00844345382372887,"ZNF80","7634","GO:0000981",NA,"P51504",NA
"ENSG00000156886.11",36.3569145485116,1.93859496298641,0.993045583856795,6.10846084776275e-05,0.00581884564335125,"ITGAD","3681","GO:0005886","04810","Q13349",NA
"ENSG00000129204.12",408.140891915478,1.93727317075278,0.905244837398623,4.40929135252531e-05,0.0043721943023994,"USP6","9098","GO:0003676",NA,"P35125",NA
"ENSG00000267349.1",4.22761896097109,1.93452969704835,1.42047959064546,0.000198747225471352,0.0155943349332996,NA,NA,NA,NA,NA,NA
"ENSG00000140465.9",183.757955323848,1.92118390677166,1.26274132762531,0.000139500071014399,0.0116182517244841,"CYP1A1","1543","GO:0001666","00140","A0N0X8","1.14.14.1"
"ENSG00000147168.8",1481.55569667407,1.91776136510718,0.482596724037216,2.31691766238965e-06,0.000321307986147953,"IL2RG","3561","GO:0000165","04060","P31785",NA
"ENSG00000172578.7",1314.67446333639,1.91213460375492,0.681356901846967,1.50846939588514e-05,0.00170365619347392,"KLHL6","89857","GO:0002467",NA,"Q8WZ60",NA
"ENSG00000241657.1",8.73806051307304,1.87938819423103,1.53846961805183,0.000273040510059737,0.0201509303166859,NA,NA,NA,NA,NA,NA
"ENSG00000145649.7",265.036806363709,1.86346605913349,0.495861089458246,3.23637326746517e-06,0.000430784398851525,"GZMA","3001","GO:0001772","04080","P12544","3.4.21.78"
"ENSG00000181143.11",308.370183319186,1.85519206121586,0.940363973891639,5.63220235057558e-05,0.00541708855757295,"MUC16","94025","GO:0002223",NA,"B3KY81",NA
"ENSG00000177272.7",217.984757541846,1.84798857167572,0.798373947519592,3.12356757955876e-05,0.00326779968253067,"KCNA3","3738","GO:0005244",NA,"P22001",NA
"ENSG00000211898.3",791.272013376808,1.8456351083196,1.42533081582559,0.00022664900534056,0.0173721510108846,NA,NA,NA,NA,NA,NA
"ENSG00000255760.1",82.8038060284981,1.83259862755584,1.51060406280201,0.000275817472645779,0.0202556004049423,"LINC02422","105369723",NA,NA,NA,NA
"ENSG00000211657.2",1.48724180750569,1.79147327890811,2.0541116286291,0.000672985920900434,0.0391909144874362,NA,NA,NA,NA,NA,NA
"ENSG00000260135.2",7.58410854287307,1.77854659536114,1.51657270805367,0.000301613052788386,0.0215656949207159,NA,NA,NA,NA,NA,NA
"ENSG00000147138.1",203.525519352228,1.77259951558247,1.06374231672798,9.67369192373987e-05,0.00848325877641847,"GPR174","84636","GO:0043029",NA,"Q9BXC1",NA
"ENSG00000104826.7",9.97125759285057,1.76426678538409,0.628566279971975,1.3370216950836e-05,0.00152738079925719,"LHB","3972","GO:0005102","04080","A0A0F7RQE6",NA
"ENSG00000213886.3",36.2978096688596,1.74961768424336,1.38443910127597,0.000237432158927076,0.0178769627539639,"UBD","10537","GO:0001650",NA,"A0A1U9X8S6",NA
"ENSG00000268460.1",12.7634585387355,1.71692854799488,1.45673386106285,0.000292182039242817,0.021093703830663,"LOC93429","93429",NA,NA,NA,NA
"ENSG00000237592.2",2.02770746784969,1.67635684769938,1.94015049287914,0.000696559266605707,0.0401713947642471,NA,NA,NA,NA,NA,NA
"ENSG00000260048.2",2.13644112015794,1.66728258478854,1.9340954118151,0.000700885161169491,0.0403428416321033,NA,NA,NA,NA,NA,NA
"ENSG00000272211.1",44.5373972129667,1.66029468313196,0.736704040772462,2.99466245518047e-05,0.00315508324253219,NA,NA,NA,NA,NA,NA
"ENSG00000215785.2",1.62501784767983,1.64567984254242,1.53153839875042,0.000380182840189312,0.025473104636145,NA,NA,NA,NA,NA,NA
"ENSG00000260978.1",2.40060776185145,1.64537216622943,1.83794524798923,0.000637744969495148,0.0379390055985096,NA,NA,NA,NA,NA,NA
"ENSG00000235532.1",63.928997085062,1.63883124161867,1.39962370570254,0.000290997532765067,0.0210591806721438,"LINC00402","100507612",NA,NA,NA,NA
"ENSG00000211626.2",2.1768922101181,1.61709302028553,1.90855249170266,0.000733235076727444,0.041863389365959,NA,NA,NA,NA,NA,NA
"ENSG00000256948.1",4.00990404084982,1.59466113003782,1.58997019764802,0.000461661064821233,0.0293494377584433,NA,NA,NA,NA,NA,NA
"ENSG00000115165.5",1017.38506389526,1.58796984805881,0.686038469830126,2.51675190396556e-05,0.00272870817340498,"CYTIP","9595","GO:0005515",NA,"O60759",NA
"ENSG00000211647.1",8.85207537378946,1.56944783551518,1.7842392589307,0.000666171984696381,0.0389554917338284,NA,NA,NA,NA,NA,NA
"ENSG00000113494.12",44.362386199258,1.56684428631572,0.911391338151108,7.62623664589039e-05,0.00695363522427731,"PRLR","5618","GO:0004925","04060","P16471",NA
"ENSG00000196735.7",2363.32106709579,1.56215770633865,0.784565930366104,4.41383983439166e-05,0.0043721943023994,"HLA-DQA1","3117","GO:0000139","04145","A0A173ADG5",NA
"ENSG00000079263.14",589.212021618432,1.5574578034234,0.799864276244647,4.78238615942582e-05,0.0046905140042579,"SP140","11262","GO:0001650",NA,"B4DVW8",NA
"ENSG00000109684.10",109.966405927598,1.55331923955491,1.04971021606282,0.000128507427236819,0.0107931759168816,"CLNK","116449","GO:0005070",NA,"Q7Z7G1",NA
"ENSG00000117322.12",774.213411793648,1.54730042307685,1.24449546492487,0.000231127677879898,0.0175798541930282,"CR2","1380","GO:0001618","04610","P20023",NA
"ENSG00000254329.1",1.56345617523037,1.54427220420662,1.88860365533099,0.000803175204450802,0.0445883889514904,NA,NA,NA,NA,NA,NA
"ENSG00000165066.11",15.9651194517347,1.53703127524399,1.64390328733298,0.00056027722143616,0.0341866308496178,"NKX6-3","157848","GO:0000981",NA,"A6NJ46",NA
"ENSG00000234965.1",11.9380721566583,1.53488101794051,1.75765437349672,0.000677801944631489,0.0393944303725779,"SHISA8","440829",NA,NA,"A0A087WXQ4",NA
"ENSG00000240535.4",4.8146286302211,1.5198347728241,1.60486826078096,0.000538150846409324,0.033083516776372,NA,NA,NA,NA,NA,NA
"ENSG00000113263.8",1018.96548279222,1.5134639980445,0.768254444947493,4.39350876406514e-05,0.0043721943023994,"ITK","3702","GO:0001816","04062","Q08881","2.7.10.2"
"ENSG00000109943.4",75.4044727625793,1.50038662140625,0.870553078881956,7.17239604134715e-05,0.00664137144002505,"CRTAM","56253","GO:0002355",NA,"O95727",NA
"ENSG00000121742.11",145.677250231593,-2.03137942727512,0.865223901697762,3.30348214413482e-05,0.00344393788844489,"GJB6","10804","GO:0005829",NA,"A0A024RDS4",NA
"ENSG00000188000.2",17.5783913554383,-2.94421330620685,1.09045457952192,2.58257624285785e-05,0.00277985896234837,"OR7D2","162998","GO:0004930","04740","Q96RA2",NA
