"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000090104.7",4856.91635179022,3.64579767033802,0.554223638383165,2.45032406749018e-12,1.48737096960087e-10,"RGS1","5996","GO:0001965",NA,"A0A024R945",NA
"ENSG00000267121.1",797.60538170608,3.63057085399337,0.465071579447105,3.07027516132528e-16,4.10987837533909e-14,"LOC339192","339192",NA,NA,NA,NA
"ENSG00000229191.1",7.28641955886489,3.63017112545665,0.810616220561084,3.0067478140761e-07,6.75747514153139e-06,NA,NA,NA,NA,NA,NA
"ENSG00000235101.1",4.6213254936342,3.6272265322648,0.817605261439848,3.58784849251283e-07,7.90099911562415e-06,NA,NA,NA,NA,NA,NA
"ENSG00000255624.1",24.2440555488438,3.62703166785594,0.546445757071193,1.66081769578201e-12,1.04754538367288e-10,NA,NA,NA,NA,NA,NA
"ENSG00000255151.2",2.49458535747956,3.62469509929901,1.58984152133024,0.000128562966133633,0.00125468613940159,"GLYATL1B","100287520","GO:0005739",NA,NA,NA
"ENSG00000072818.7",2693.96774811509,3.61788599566235,0.36566715750488,2.33393192113874e-24,3.31956162867846e-21,"ACAP1","9744","GO:0005096","04144","Q15027",NA
"ENSG00000147570.5",13.2177973298517,3.61453091531029,0.846909741784396,7.09675392763064e-07,1.45222893790113e-05,"DNAJC5B","85479","GO:0005515","04141","A0A024R7Z1",NA
"ENSG00000211792.2",8.78869053521977,3.61085710145139,0.751717486525409,7.09061790878849e-08,1.86251757820053e-06,NA,NA,NA,NA,NA,NA
"ENSG00000164512.13",61.9217596132367,3.60895859060958,0.696068077585105,1.06463309293388e-08,3.35753732827111e-07,"ANKRD55","79722",NA,NA,"Q3KP44",NA
"ENSG00000240007.1",4.86617571470259,3.60708900063272,0.782361988216629,1.71618570237364e-07,4.06552987021342e-06,NA,NA,NA,NA,NA,NA
"ENSG00000118513.14",82.2608136701196,3.59911682679709,0.557597302302797,5.73010043746244e-12,3.27706154496219e-10,"MYB","4602","GO:0000122",NA,"P10242",NA
"ENSG00000185811.12",1586.11854866261,3.59084150481069,0.444378206450368,3.44500743187978e-17,5.47167138947372e-15,"IKZF1","10320","GO:0000981",NA,"Q13422",NA
"ENSG00000223823.1",12.0837657700429,3.59014172276578,0.491498499076012,1.48610745659787e-14,1.38465464968241e-12,"LINC01342","254099",NA,NA,NA,NA
"ENSG00000253240.1",2.37796754697889,3.58703765543433,1.21211645894734,3.36034884584397e-05,0.00040811463359945,NA,NA,NA,NA,NA,NA
"ENSG00000153898.8",263.100245697043,3.58297871061694,0.508527291001834,9.8805724030078e-14,7.90806961989036e-12,"MCOLN2","255231","GO:0002250",NA,"Q8IZK6",NA
"ENSG00000113263.8",1018.96548279222,3.5813142383367,0.457621243177444,2.70778157876504e-16,3.65657870112174e-14,"ITK","3702","GO:0001816","04062","Q08881","2.7.10.2"
"ENSG00000227191.2",191.211514340822,3.58048324419796,0.516623587596097,2.24856002660312e-13,1.67299415183233e-11,NA,NA,NA,NA,NA,NA
"ENSG00000130812.6",57.4980889838762,3.57655048962521,0.508294527462796,1.06134102953251e-13,8.472486437315e-12,"ANGPTL6","83854","GO:0001525",NA,"A0A024R7A9",NA
"ENSG00000243469.1",3.33995393466324,3.57245291360176,1.49726487134923,0.000108436647275596,0.0010866351701818,NA,NA,NA,NA,NA,NA
"ENSG00000211721.2",17.921213576335,3.57215439021105,0.671741352073515,5.37205260388302e-09,1.81961216043569e-07,NA,NA,NA,NA,NA,NA
"ENSG00000152495.6",376.07636211541,3.57088630037817,0.424032496017135,2.01567589064732e-18,4.23209101040432e-16,"CAMK4","814","GO:0001650","04020","Q16566","2.7.11.17"
"ENSG00000168071.17",3261.64834661425,3.56542499476517,0.404382302406352,6.38760205668851e-20,1.93866884599732e-17,"CCDC88B","283234","GO:0001819",NA,"A6NC98",NA
"ENSG00000231682.1",3.2201278469629,3.56035465816114,1.44780779782596,9.49411259312794e-05,0.000971892231586405,"LINC01891","105373934",NA,NA,NA,NA
"ENSG00000211747.3",41.7058162617326,3.55164362055863,0.61392719935196,3.88220492311477e-10,1.63244320594184e-08,NA,NA,NA,NA,NA,NA
"ENSG00000187997.7",6.47146653569792,3.54984000235096,0.920898152349882,3.14238687192102e-06,5.38740084853841e-05,"C17orf99","100141515","GO:0002250",NA,"Q6UX52",NA
"ENSG00000204165.5",49.6181188024173,3.54878001545548,0.486093528194386,1.56927270852317e-14,1.4555707891314e-12,"CXorf65","158830",NA,NA,"A6NEN9",NA
"ENSG00000225783.2",2480.18885395235,3.54877095144393,0.488530003010508,2.05578310190078e-14,1.85893732170108e-12,"MIAT","440823","GO:0001708",NA,NA,NA
"ENSG00000259834.1",536.32795882839,3.54512627489158,0.461185136918511,8.27642060228603e-16,1.0355322332346e-13,NA,NA,NA,NA,NA,NA
"ENSG00000267568.2",3.27802847529186,3.54505219241697,1.55040779088129,0.000131986263205817,0.00128237936998768,"LOC105371899","105371899",NA,NA,NA,NA
"ENSG00000211661.2",6.90009532458814,3.54366412566711,2.24194805269151,0.000397678955516387,0.00315814785036252,NA,NA,NA,NA,NA,NA
"ENSG00000203756.3",1.7860150054548,3.54283248550111,1.03383262811973,1.09963352077361e-05,0.000159527524589656,"TMEM244","253582","GO:0016021",NA,"Q5VVB8",NA
"ENSG00000233988.1",3.4183933342477,3.54255770588925,1.02620161494893,1.0281546373909e-05,0.000150511233307452,NA,NA,NA,NA,NA,NA
"ENSG00000226660.2",14.9631791721988,3.54250576801476,0.640082869338874,1.65818547704523e-09,6.2908437640278e-08,NA,NA,NA,NA,NA,NA
"ENSG00000230937.5",97.6745527927024,3.54147369163496,0.782148453008515,2.53905200539979e-07,5.79539092878073e-06,"MIR205HG","642587",NA,NA,NA,NA
"ENSG00000179253.3",5.23504354140546,3.54100816145875,0.837892895000412,8.59684438865342e-07,1.71791178546142e-05,"LOC100128310","100128310",NA,NA,NA,NA
"ENSG00000122223.8",92.5148171574352,3.54069180763592,0.476284189541159,5.80368956543138e-15,5.87149504748296e-13,"CD244","51744","GO:0002250","04650","Q9BZW8",NA
"ENSG00000150275.13",11.3467000639657,3.53894251032407,0.811265846177864,5.0553428199716e-07,1.07243237926235e-05,"PCDH15","65217","GO:0001750",NA,"A2A3D8",NA
