"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000124256.10",425.453904083161,1.84039539717197,0.566690457825396,3.26196532944609e-05,0.00101313216845325,"ZBP1","81030","GO:0003677","04623","Q9H171",NA
"ENSG00000105011.4",94.6365816463617,1.84016782303442,0.426749645789366,1.65920396065313e-06,9.33600240229248e-05,"ASF1B","55723","GO:0000790",NA,"A0A024R7G4",NA
"ENSG00000256128.1",29.9246882148452,1.83829978020583,0.521538420251028,1.69985818867037e-05,0.000608129513472715,NA,NA,NA,NA,NA,NA
"ENSG00000197993.3",91.1338443915546,1.83788103783069,0.375742450638689,1.65910815903666e-07,1.47026410497139e-05,"KEL","3792","GO:0004222",NA,"A0A077QP03",NA
"ENSG00000230155.2",8.40952510003371,1.83773611903061,0.488451862822685,9.14764112616641e-06,0.000369707593520293,NA,NA,NA,NA,NA,NA
"ENSG00000141968.3",702.232746310742,1.83725360600246,0.402145179347728,6.41382195938805e-07,4.45706793139441e-05,"VAV1","7409","GO:0001784","04062","A0A0A0MR07",NA
"ENSG00000143185.3",32.416224896884,1.83680510709936,0.50614862424233,1.30585375720842e-05,0.000489534672398261,"XCL2","6846","GO:0005515","04060","Q9UBD3",NA
"ENSG00000232578.3",7.32246401405099,1.8363672191201,0.525609350422217,1.83690625273559e-05,0.000645993560579756,NA,NA,NA,NA,NA,NA
"ENSG00000158482.8",17.5112892741386,1.83590546609496,0.472935593122369,6.54025929909424e-06,0.000283293922225938,NA,NA,NA,NA,NA,NA
"ENSG00000213578.4",14.4812053071943,1.83420163292157,0.468130341520866,5.89055045393262e-06,0.00026260980162163,"CPLX3","594855","GO:0005326",NA,"Q8WVH0",NA
"ENSG00000154611.10",6.98349235268176,1.83356737991705,0.708940334053047,0.000123429085246509,0.00276836535005677,"PSMA8","143471","GO:0000165","03050","Q8TAA3","3.4.25.1"
"ENSG00000076662.5",1144.66478012016,1.83029109911972,0.321250185053548,2.81015276624228e-09,5.69458789231949e-07,"ICAM3","3385","GO:0002223","04514","K7ERN2",NA
"ENSG00000147168.8",1481.55569667407,1.83003490617767,0.414796380247076,1.16612265629458e-06,7.08425625452923e-05,"IL2RG","3561","GO:0000165","04060","P31785",NA
"ENSG00000179253.3",5.23504354140546,1.82967031242396,0.807764142357878,0.000212594965975544,0.00416818465767207,"LOC100128310","100128310",NA,NA,NA,NA
"ENSG00000160593.13",810.978153042004,1.8282941320187,0.400205444231741,6.45177420220259e-07,4.46708281105348e-05,"JAML","120425","GO:0005178",NA,"B3KUI3",NA
"ENSG00000227217.1",3.57700877367616,1.8268871471523,0.954946895324395,0.000343485452978134,0.0059495047557683,NA,NA,NA,NA,NA,NA
"ENSG00000261795.1",6.58262934232295,1.82639433607415,1.09420736124165,0.000412884832302132,0.00686156140147772,NA,NA,NA,NA,NA,NA
"ENSG00000164483.12",201.405704841585,1.82589683773538,0.448719689274874,3.7383158594962e-06,0.000180247781990817,"SAMD3","154075","GO:0005515",NA,"Q8N6K7",NA
"ENSG00000122188.8",256.112825674874,1.82565068129482,0.583563418688991,4.27848527558751e-05,0.00123858088227747,"LAX1","54900","GO:0000188",NA,"Q8IWV1",NA
"ENSG00000177721.3",303.65586133042,1.82496296516647,0.234681082279453,2.07967327996479e-15,1.04886920041888e-11,"ANXA2R","389289","GO:0005515",NA,"Q3ZCQ2",NA
"ENSG00000198520.6",218.06996980956,1.8249282473383,0.385747720930456,3.34709714959681e-07,2.63565709785371e-05,"ARMH1","339541",NA,NA,"Q6PIY5",NA
"ENSG00000111679.12",3209.84652636945,1.82436864105605,0.245779826004498,3.16325710820308e-14,7.27534800408844e-11,"PTPN6","5777","GO:0001784","04520","P29350","3.1.3.48"
"ENSG00000107014.7",10.13008884776,1.82417388418693,0.483391932813658,8.9208857608506e-06,0.000361734662089542,"RLN1","6013","GO:0005179",NA,"P04808",NA
"ENSG00000213886.3",36.2978096688596,1.82385345213284,0.802067337929241,0.000211438157531149,0.00415393554504246,"UBD","10537","GO:0001650",NA,"A0A1U9X8S6",NA
"ENSG00000260101.1",23.1727152564173,1.82274833909318,0.424077066252335,1.75570260317868e-06,9.78399039132921e-05,"LOC101927402","101927402",NA,NA,NA,NA
"ENSG00000259772.2",180.507013465039,1.82174746150824,0.409165887741609,1.00827560688474e-06,6.33791985603165e-05,"LOC283710","283710",NA,NA,NA,NA
"ENSG00000074370.13",5220.35607820243,1.82073574025381,0.328831213976892,6.88590362460142e-09,1.13374838200966e-06,"ATP2A3","489","GO:0005524","04020","A8K9K1","3.6.3.8"
"ENSG00000269560.1",10.4728948919426,1.82045445565366,0.443319449403388,3.32933860571663e-06,0.000164748064643545,NA,NA,NA,NA,NA,NA
"ENSG00000127152.13",622.165560894374,1.81854057610866,0.348931263138152,3.72827992372184e-08,4.48290853234902e-06,"BCL11B","64919","GO:0000978",NA,"L8B8F6",NA
"ENSG00000226942.2",32.5105574355993,1.81656654292307,0.618574457703335,6.42740086834241e-05,0.00168098576139735,NA,NA,NA,NA,NA,NA
"ENSG00000002745.8",26.9610928384505,1.81285469355898,0.402877168215182,8.46992482712658e-07,5.55297469774828e-05,"WNT16","51384","GO:0003408","04310","E9PH60",NA
"ENSG00000211746.3",29.3890169207491,1.81214337959085,0.54407982704652,2.74558476254955e-05,0.000877194655448299,NA,NA,NA,NA,NA,NA
"ENSG00000147138.1",203.525519352228,1.81010412538134,0.660863067301826,9.53051871174563e-05,0.00227492068557632,"GPR174","84636","GO:0043029",NA,"Q9BXC1",NA
"ENSG00000218422.2",147.659042038625,1.80651444395476,0.324522378489167,5.94330828053757e-09,1.03128854702645e-06,NA,NA,NA,NA,NA,NA
"ENSG00000134240.7",70.7436351812043,1.80609045461225,0.878030122553647,0.000299081625346341,0.00536311097728112,"HMGCS2","3158","GO:0004421","00072","P54868","2.3.3.10"
"ENSG00000185155.7",26.1465060072773,1.8047729005525,0.677276227363294,0.000110167742325909,0.0025216752267932,"MIXL1","83881","GO:0000790",NA,"Q9H2W2",NA
"ENSG00000240219.1",377.103962987084,1.80311115086042,0.32161702108483,4.79812702193539e-09,8.91282851548999e-07,NA,NA,NA,NA,NA,NA
"ENSG00000055957.6",14.3582298038155,1.7959652050574,0.451426254457116,4.99277886164449e-06,0.000230017084026604,"ITIH1","3697","GO:0004867",NA,"P19827",NA
"ENSG00000232869.2",30.9452831350012,1.79519063490025,0.622266608192808,7.25173431940898e-05,0.00183850181196705,NA,NA,NA,NA,NA,NA
"ENSG00000105639.14",3109.54406377551,1.79244231415964,0.39202067799266,6.45906445521226e-07,4.46708281105348e-05,"JAK3","3718","GO:0000165","04062","A0A024R7M7","2.7.10.2"
"ENSG00000253269.1",2.79658392454484,1.79142097461821,1.15334923035559,0.000460460359144547,0.00742114587724733,NA,NA,NA,NA,NA,NA
"ENSG00000137868.14",66.2693616257726,1.78899168670853,0.513754759140715,1.93185302842816e-05,0.000672308032961307,"STRA6","64220","GO:0001523",NA,"B3KPB8",NA
"ENSG00000103522.11",143.297120628734,1.78754024654477,0.512678264837753,1.91169315128068e-05,0.000666631096724569,"IL21R","50615","GO:0001532","04060","Q9HBE5",NA
"ENSG00000196684.8",1137.96137743478,1.78747230200168,0.434958042934861,3.33157450069423e-06,0.000164748064643545,"HSH2D","84941","GO:0005515",NA,"Q96JZ2",NA
"ENSG00000116852.10",1159.98555273784,1.78586285075937,0.377394566948611,3.39772497773714e-07,2.66106147040181e-05,"KIF21B","23046","GO:0005524",NA,"O75037",NA
"ENSG00000023892.9",1952.89419280329,1.78553858871668,0.296100470172971,4.24460624083113e-10,1.26804329532788e-07,"DEF6","50619","GO:0005515",NA,"Q9H4E7",NA
"ENSG00000172578.7",1314.67446333639,1.7834737822931,0.503193462722825,1.65805046369303e-05,0.000597599332548467,"KLHL6","89857","GO:0002467",NA,"Q8WZ60",NA
"ENSG00000140379.7",146.175255351878,1.7821551665001,0.466679187630638,7.97999712057168e-06,0.000332526465828995,"BCL2A1","597","GO:0005515",NA,"Q16548",NA
"ENSG00000223511.1",41.7426559915341,1.78130372097276,0.743751919893353,0.000183032543307914,0.00373515284505404,NA,NA,NA,NA,NA,NA
"ENSG00000267123.1",6.16317135319675,1.7798451024329,0.596437385916633,5.98297692693747e-05,0.00159645216748429,"SCAT1","101928710",NA,NA,NA,NA
"ENSG00000146192.10",1678.93643006166,1.77945879489079,0.397278940050633,9.27013288435635e-07,5.94313961776279e-05,"FGD2","221472","GO:0001726",NA,"Q7Z6J4",NA
"ENSG00000013810.14",563.42497607884,1.77853630021586,0.321732930987002,7.51753759523747e-09,1.19694068370765e-06,"TACC3","10460","GO:0000922","03013","Q9Y6A5",NA
"ENSG00000260682.2",485.269613561549,1.77533337181632,0.301861043297852,1.03736005153144e-09,2.54751013332865e-07,NA,NA,NA,NA,NA,NA
"ENSG00000174083.13",155.206046151402,1.77218707334259,0.559936979516356,4.07614632455643e-05,0.00119172970699493,NA,NA,NA,NA,NA,NA
"ENSG00000244720.1",20.148155829685,1.77173227675163,0.51489763582496,2.15047017332687e-05,0.000727144978794235,NA,NA,NA,NA,NA,NA
"ENSG00000197057.4",170.029323745308,1.77031015688072,0.51308638248696,2.1029089372085e-05,0.000716918766852092,"DTHD1","401124","GO:0007165",NA,"Q6ZMT9",NA
"ENSG00000231615.2",4.90344431899315,1.76984465452543,0.643080312707474,9.61255077193265e-05,0.00229072776537059,NA,NA,NA,NA,NA,NA
"ENSG00000080986.8",75.4429512009923,1.76983118442207,0.364260656584996,1.993145046196e-07,1.70879754877715e-05,"NDC80","10403","GO:0000070",NA,"A8K031",NA
"ENSG00000226660.2",14.9631791721988,1.76810050865165,0.657928031267064,0.000109067651719522,0.0025024247122156,NA,NA,NA,NA,NA,NA
"ENSG00000183822.2",3.14471405038099,1.76714171038667,1.01374117508877,0.000458965985431084,0.0074052986223953,"NCF4-AS1","107985578",NA,NA,NA,NA
"ENSG00000223491.1",7.11802175056537,1.76693335366044,0.510915063173601,2.06416027571812e-05,0.000707035892077536,NA,NA,NA,NA,NA,NA
"ENSG00000163519.9",126.715223243567,1.76007928943369,0.493100576543668,1.56638398411434e-05,0.000572204002012768,"TRAT1","50852","GO:0001920",NA,"C9JF66",NA
"ENSG00000117090.10",310.826587104365,1.75946558237614,0.440123599799749,4.74775587460936e-06,0.00022083542493488,"SLAMF1","6504","GO:0001618",NA,"Q13291",NA
"ENSG00000163376.7",174.434914594606,1.75946261524763,0.434430266998294,4.04100008992513e-06,0.000191653192480934,"KBTBD8","84541","GO:0005515",NA,"Q8NFY9",NA
"ENSG00000141506.9",991.951480812678,1.75847604828263,0.419426873077531,2.55790901954223e-06,0.000133314905698372,"PIK3R5","23533","GO:0005634","04012","L7RT34",NA
"ENSG00000181143.11",308.370183319186,1.75742452508813,0.620013502998265,8.24233613406632e-05,0.00202412217366927,"MUC16","94025","GO:0002223",NA,"B3KY81",NA
"ENSG00000214301.4",5.81006314316326,1.75587044175357,1.13443919822586,0.000512557918004809,0.00803293853323058,NA,NA,NA,NA,NA,NA
"ENSG00000211767.1",3.49660469152077,1.75365661849768,0.758366901531015,0.000217562823049577,0.00422555997743341,NA,NA,NA,NA,NA,NA
"ENSG00000136167.9",3326.00625676652,1.75096817468997,0.427479971782049,3.50095248046528e-06,0.000171804891511635,"LCP1","3936","GO:0001725",NA,"A0A024RDT4",NA
"ENSG00000137261.9",20.5150830159211,1.75073283857796,0.39331339432312,1.03512787007081e-06,6.46464125407588e-05,"KIAA0319","9856","GO:0001764",NA,"Q5VV43",NA
"ENSG00000259834.1",536.32795882839,1.75056826396972,0.469826815104098,1.03853152329973e-05,0.000410068410187795,NA,NA,NA,NA,NA,NA
"ENSG00000100055.16",1323.27000236082,1.75043666400115,0.408931577150357,1.90322996526181e-06,0.000104059996100673,"CYTH4","27128","GO:0000139",NA,"B4E2V8",NA
"ENSG00000268785.1",4.09010554336029,1.74986215291792,0.908395181388363,0.000391590327753363,0.00656684289215101,NA,NA,NA,NA,NA,NA
"ENSG00000234345.2",12.1596642784642,1.74797694300941,0.606195572223117,7.50881441120294e-05,0.00188553227043188,NA,NA,NA,NA,NA,NA
"ENSG00000124772.7",911.938553335255,1.74752725899435,0.352046718612358,1.25988312670702e-07,1.17770623373278e-05,"CPNE5","57699","GO:0003674",NA,"Q9HCH3",NA
"ENSG00000213809.4",892.717907989731,1.74671482992633,0.423392540335087,3.18744174745169e-06,0.000159800610765696,"KLRK1","22914","GO:0002223","04650","A0A024RAP8",NA
"ENSG00000119866.16",364.355753597771,1.74650463531126,0.346523489658522,8.89015317679735e-08,8.91414736184199e-06,"BCL11A","53335","GO:0000122",NA,"D9YZV9",NA
"ENSG00000198883.7",10.9190176619342,1.74559653451673,0.55593743342428,4.36062254703492e-05,0.00125733452903461,"PNMA5","114824","GO:0005515",NA,"Q96PV4",NA
"ENSG00000146215.9",61.6896962516773,1.74464817149343,0.381044276781041,6.38743448614598e-07,4.44940087835428e-05,"CRIP3","401262","GO:0005737",NA,"Q6Q6R5",NA
"ENSG00000170627.5",24.4538843028662,1.74457670667769,0.502188274610902,1.99872052139808e-05,0.000691300639128382,"GTSF1","121355","GO:0005737",NA,"A0A024RB57",NA
"ENSG00000124507.6",80.1952251941489,1.744552936187,0.408826767537977,1.99314855593129e-06,0.000108160035306698,"PACSIN1","29993","GO:0005515",NA,"Q5TZC3",NA
"ENSG00000116147.12",56.4469517570228,1.74387484241532,0.688484956706669,0.000148824041807185,0.00318509828913487,"TNR","7143","GO:0005576","04510","A1L306",NA
"ENSG00000260828.1",5.20250317970238,1.74378103991664,0.935520476201826,0.000427268104980972,0.00703487224212421,NA,NA,NA,NA,NA,NA
"ENSG00000259721.1",6.79200125046927,1.74260118418299,1.05224951990446,0.000516402832608399,0.00808445234107304,"LOC100131315","100131315",NA,NA,NA,NA
"ENSG00000203710.6",195.957586577688,1.73998213499523,0.659636921189647,0.000122659070925684,0.00275322583833034,"CR1","1378","GO:0001618","04610","P17927",NA
"ENSG00000211778.2",17.939085262591,1.73994467178618,0.736293026696933,0.000202562646825823,0.00403426830221217,NA,NA,NA,NA,NA,NA
"ENSG00000225411.2",7.16048500274958,1.73872220876043,0.891253623774287,0.000386698276105179,0.00650841121165281,NA,NA,NA,NA,NA,NA
"ENSG00000171241.4",89.329616647771,1.73819065113202,0.526663998925451,3.03741339806035e-05,0.000955156975599299,"SHCBP1","79801","GO:0005515",NA,"A0A024R6R1",NA
"ENSG00000135451.8",133.304462016643,1.73811977936008,0.411089592559729,2.27679765354741e-06,0.000121058793402747,"TROAP","10024","GO:0005515",NA,"Q12815",NA
"ENSG00000267366.1",8.41663388923718,1.73797441575645,0.718411960071582,0.000183904076137224,0.00375029719796233,NA,NA,NA,NA,NA,NA
"ENSG00000233473.2",2.9005665923099,1.73527367420504,0.785893096436174,0.000264582322314097,0.00491163775529654,NA,NA,NA,NA,NA,NA
"ENSG00000167525.9",180.775965257003,1.73338238262027,0.259854274435001,7.56532616853899e-12,4.38456043423846e-09,"PROCA1","147011","GO:0004623",NA,"Q8NCQ7",NA
"ENSG00000064201.11",192.421966273741,1.73229717836168,0.389259043462553,1.04112849635556e-06,6.48813367040675e-05,"TSPAN32","10077","GO:0003674",NA,"Q96QS1",NA
"ENSG00000265148.1",39.0863992531006,1.73133757716124,0.476932731184121,1.3452710517036e-05,0.000500492858921467,"TSPOAP1-AS1","100506779",NA,NA,NA,NA
"ENSG00000205436.3",137.362707273155,1.73075442109402,0.654764461277015,0.000122239298171266,0.00274938878749352,"EXOC3L4","91828",NA,NA,"Q17RC7",NA
"ENSG00000163273.3",32.2812400472088,1.72909594040221,0.834024931966496,0.000329798525809582,0.00576063995232674,"NPPC","4880","GO:0001503",NA,"E5LCN7",NA
"ENSG00000078589.8",186.945580623771,1.72887735429159,0.620318425839909,9.23372089899392e-05,0.00222238176255021,"P2RY10","27334","GO:0005886","04080","O00398",NA
"ENSG00000168685.10",3038.23466742296,1.72879086708457,0.60543471591494,8.04206091291396e-05,0.0019799731617198,"IL7R","3575","GO:0000018","04060","P16871",NA
"ENSG00000268041.1",40.580742573783,1.7285375312708,0.63168580027958,0.000102148767871028,0.00240265178195344,"LOC390937","390937",NA,NA,NA,NA
"ENSG00000159337.6",6.69077666774784,1.72683266820502,0.829035385492554,0.000326021545955213,0.00572572870223645,"PLA2G4D","283748","GO:0005829","04666","Q86XP0",NA
"ENSG00000075218.14",66.6995412994437,1.72495221719475,0.507227534470017,2.40078769576548e-05,0.00079056847554423,"GTSE1","51512","GO:0003674","04115","Q9NYZ3",NA
"ENSG00000267554.1",51.6253385489787,1.72375980999314,0.371984275875982,5.15014405793812e-07,3.71245956494853e-05,NA,NA,NA,NA,NA,NA
"ENSG00000214999.3",15.4336500538428,1.72311634963775,0.838042894294277,0.000341338507790601,0.00592648728505454,"LOC107985075","107985075",NA,NA,NA,NA
"ENSG00000272709.1",3.85508084173142,1.72285720201226,0.812626342787815,0.000309529385819283,0.0054994129627659,NA,NA,NA,NA,NA,NA
"ENSG00000135476.7",110.093595694568,1.7207893935182,0.440588174205922,6.26560694898805e-06,0.000276775545987463,"ESPL1","9700","GO:0000070","04110","Q14674","3.4.22.49"
"ENSG00000211801.3",11.9121430577619,1.71837841044198,0.659907474194239,0.000133048876670004,0.0029252582307613,NA,NA,NA,NA,NA,NA
"ENSG00000197385.5",119.198967850712,1.71688830959834,0.379636991188137,7.94938942183273e-07,5.28385459386175e-05,"ZNF860","344787","GO:0000981",NA,"A6NHJ4",NA
"ENSG00000151490.9",104.064153297799,1.71553687833017,0.432055099605418,5.16447611393541e-06,0.000236050771024638,"PTPRO","5800","GO:0000902",NA,"Q16827",NA
"ENSG00000244063.1",4.16900959398582,1.71510214925733,0.642107742211301,0.000117177224876964,0.00266318558626249,NA,NA,NA,NA,NA,NA
"ENSG00000069493.10",1156.43281604899,1.7143167504532,0.336468045139046,6.95453212365667e-08,7.27882690209743e-06,"CLEC2D","29121","GO:0004888",NA,"Q9UHP7",NA
"ENSG00000214402.6",144.687468429643,1.70856213175108,0.620335012502605,9.98363061398069e-05,0.00236360823473801,"LCNL1","401562","GO:0036094",NA,"Q6ZST4",NA
"ENSG00000249825.1",29.3828782262802,1.70854764853261,0.390866156317469,1.38712842592797e-06,8.18660031090441e-05,"CTD-2201I18.1","101929215",NA,NA,NA,NA
"ENSG00000239636.1",29.4501243052101,1.70773362464688,0.459485543396933,1.06880955141243e-05,0.000419106402988218,NA,NA,NA,NA,NA,NA
"ENSG00000227502.2",61.8935887553646,1.70364082192374,0.537153031817366,4.12052891797549e-05,0.00119884223880616,"LINC01268","285758",NA,NA,NA,NA
"ENSG00000225720.2",8.50828564380322,1.70320736010785,0.753584489975387,0.000251889443855523,0.00473151374261718,NA,NA,NA,NA,NA,NA
"ENSG00000237649.3",121.500847974964,1.70151624366503,0.432130827338557,5.69781275842089e-06,0.000256383879058262,"KIFC1","3833","GO:0000070",NA,"A0A024RCS7",NA
"ENSG00000126353.3",534.370336077727,1.70129120159792,0.465887046474993,1.27273504101738e-05,0.000480225468992211,"CCR7","1236","GO:0001768","04060","P32248",NA
"ENSG00000211898.3",791.272013376808,1.69986157697002,0.92599767992686,0.000479521244825317,0.00766440520272919,NA,NA,NA,NA,NA,NA
"ENSG00000165490.8",47.6021484917718,1.69769853812828,0.34900525946354,1.97985432555616e-07,1.70693514711959e-05,"DDIAS","220042","GO:0003674",NA,"Q8IXT1",NA
"ENSG00000131747.10",264.109557180787,1.69620876254807,0.512162910587457,2.98404670745126e-05,0.000940932595087297,"TOP2A","7153","GO:0000228",NA,"P11388",NA
"ENSG00000257226.1",5.03984985127499,1.6952573894686,0.684383450782799,0.000172126684879755,0.00357042739759882,NA,NA,NA,NA,NA,NA
"ENSG00000261644.1",38.3638441434499,1.69420807623662,0.416016159787466,3.76741460522469e-06,0.00018046124458421,NA,NA,NA,NA,NA,NA
"ENSG00000172673.6",154.957889798873,1.69288858398334,0.479878728296489,1.75735122980156e-05,0.000625608402176776,"THEMIS","387357","GO:0002250",NA,"Q8N1K5",NA
"ENSG00000117215.10",132.330244054312,1.69159414183145,1.13305373619493,0.000617328002909615,0.00931237234983011,"PLA2G2D","26279","GO:0002361","00564","A0A087WZT4","3.1.1.4"
"ENSG00000181036.9",133.227040056783,1.68954925009808,0.508461219617166,2.90953859462916e-05,0.000921449283007254,"FCRL6","343413","GO:0005515",NA,"Q6DN72",NA
"ENSG00000272334.1",13.0948454265285,1.68750168149362,0.374848238854517,8.57889916207727e-07,5.58650202064439e-05,NA,NA,NA,NA,NA,NA
"ENSG00000175643.7",135.3293887195,1.6852560442549,0.521427745871268,3.60263495262729e-05,0.00108860433427772,"RMI2","116028","GO:0003677",NA,"Q96E14",NA
"ENSG00000102575.6",550.591681213867,1.68291858496787,0.361905175636346,4.82683366417046e-07,3.51395022123107e-05,"ACP5","54","GO:0005764","00740","A0A024R7F8","3.1.3.2"
"ENSG00000146670.5",119.192843228429,1.68113847488118,0.45502270040464,1.13285343087861e-05,0.000437704356266671,"CDCA5","113130","GO:0000278",NA,"A0A024R5D6",NA
"ENSG00000211893.3",16826.3156835025,1.679846098832,0.914166318504726,0.000495934762045251,0.00785704226837839,NA,NA,NA,NA,NA,NA
"ENSG00000115956.9",962.042082678856,1.67954179960179,0.405892631580672,3.04973225212214e-06,0.000153963660630654,"PLEK","5341","GO:0002244",NA,"P08567",NA
"ENSG00000081237.14",3939.46208036381,1.67925582196384,0.451300720923512,1.05427380954052e-05,0.000413966754103864,"PTPRC","5788","GO:0000187","04514","M9MML4","3.1.3.48"
"ENSG00000272908.1",15.1613888731667,1.67294360985396,0.437942177100759,7.9866940512451e-06,0.000332526465828995,NA,NA,NA,NA,NA,NA
"ENSG00000267702.1",57.4919072891031,1.67116943256412,0.414963596483237,4.31768758837038e-06,0.000203775164390549,NA,NA,NA,NA,NA,NA
"ENSG00000241220.1",2.90608365639055,1.67014546143144,0.949022934450187,0.000553852864359938,0.0085688992543632,NA,NA,NA,NA,NA,NA
"ENSG00000225528.1",17.5384888908133,1.66976137223577,0.480346766712831,2.00129688654363e-05,0.000691300639128382,NA,NA,NA,NA,NA,NA
"ENSG00000168918.9",3197.40097232792,1.66951274689757,0.37500113085857,1.0289288575261e-06,6.43980570915579e-05,"INPP5D","3635","GO:0004445","04070","Q92835",NA
"ENSG00000107317.7",3272.7933186495,1.66891373282938,0.452514538655798,1.15120164303368e-05,0.000442212715027659,"PTGDS","5730","GO:0001516","00590","A0A024R8G3","5.3.99.2"
"ENSG00000051180.12",43.4108029022182,1.6684615535089,0.395170964690749,2.30541048522091e-06,0.000122131965339546,"RAD51","5888","GO:0000228","03440","Q06609",NA
"ENSG00000141293.11",239.074854940738,1.66670662673561,0.434583362234432,7.63817374836672e-06,0.000323595027602589,"SKAP1","8631","GO:0000226",NA,"Q86WV1",NA
"ENSG00000107099.11",2551.87339529877,1.66533634965039,0.317010168108977,3.28030179298701e-08,4.09726661022317e-06,"DOCK8","81704","GO:0001771",NA,"Q8NF50",NA
"ENSG00000157303.6",350.055996236022,1.66169305465408,0.334264331116881,1.23625837545475e-07,1.15936230433423e-05,"SUSD3","203328","GO:0005886",NA,"Q96L08",NA
"ENSG00000240907.1",6.06223119370042,1.66087649288607,1.04320256865242,0.000654543294025571,0.0096970120522868,NA,NA,NA,NA,NA,NA
"ENSG00000139626.11",1128.43988093143,1.66018121402691,0.358962059166448,5.31296838628534e-07,3.81087123509348e-05,"ITGB7","3695","GO:0001618","04510","P26010",NA
"ENSG00000273476.1",6.64098148055141,1.65958559814239,0.658013038829091,0.000162323768715069,0.0034060957058836,NA,NA,NA,NA,NA,NA
"ENSG00000217442.3",12.7176422542259,1.65929486576655,0.54216691176826,5.33505374157778e-05,0.00146678545847667,"SYCE3","644186","GO:0000801",NA,"A1L190",NA
"ENSG00000257094.1",1.99178922593547,1.65618694058413,0.733109521291839,0.000264965019908641,0.00491559305180064,NA,NA,NA,NA,NA,NA
"ENSG00000128604.14",618.571126572461,1.65600693537284,0.312836154216503,2.69076863873774e-08,3.49655128310952e-06,"IRF5","3663","GO:0000981","04620","Q13568",NA
"ENSG00000163219.7",1125.16336641576,1.65568915821122,0.293795603643751,4.51583235978286e-09,8.60919671853866e-07,"ARHGAP25","9938","GO:0001891",NA,"P42331",NA
"ENSG00000171608.11",2523.43412176854,1.65404718682718,0.269642907734372,2.52918501818649e-10,8.14341371744533e-08,"PIK3CD","5293","GO:0001779","00562","O00329","2.7.1.153"
"ENSG00000237346.1",2.11982805073041,1.65367821220816,1.15178355539483,0.000683110095645766,0.00998243285507969,NA,NA,NA,NA,NA,NA
"ENSG00000116983.8",43.2087825773821,1.6534593285735,0.473850195198072,1.93261298728956e-05,0.000672308032961307,"HPCAL4","51440","GO:0005246",NA,"Q9UM19",NA
"ENSG00000015133.14",2164.2537488158,1.65255513131447,0.357459420883827,5.34191818377951e-07,3.82217543529784e-05,"CCDC88C","440193","GO:0001932",NA,"B4DZB8",NA
"ENSG00000152969.12",132.675030096002,1.65233396839454,0.390074549298283,2.18974617429742e-06,0.000117726279478276,"JAKMIP1","152789","GO:0003723",NA,"Q96N16",NA
"ENSG00000269086.2",108.439507368334,1.65193618883105,0.380569452097484,1.52721872364839e-06,8.79835868268055e-05,NA,NA,NA,NA,NA,NA
"ENSG00000197540.3",140.888598228675,1.65167506365591,0.396706434329517,2.7840553855115e-06,0.000141786216100795,"GZMM","3004","GO:0001913",NA,"P51124",NA
"ENSG00000213981.4",2.62592921246339,1.65018509426725,0.985937432029921,0.000629959645842462,0.00944385443208632,NA,NA,NA,NA,NA,NA
"ENSG00000082512.10",2303.1573544524,1.6497632769158,0.316356496871834,3.96104093481576e-08,4.70422312332341e-06,"TRAF5","7188","GO:0005515","05200","O00463",NA
"ENSG00000250081.1",2.44226386124099,1.64827354601943,1.15902117739801,0.000690734747944256,0.0100634044876464,NA,NA,NA,NA,NA,NA
"ENSG00000150556.12",25.5549397431031,1.64804090837191,0.863247592511838,0.000474057430937103,0.00758963327828473,"LYPD6B","130576","GO:0005576",NA,"Q8NI32",NA
"ENSG00000023445.9",1937.08326343717,1.6474776817166,0.394449326097871,2.66222094361059e-06,0.0001375148636434,"BIRC3","330","GO:0002756","04120","Q13489",NA
"ENSG00000104970.6",16.1817394747146,1.64574157183048,0.631077341480846,0.000138446333399418,0.00301194211654511,"KIR3DX1","90011","GO:0005576",NA,NA,NA
"ENSG00000225079.2",23.3224524212898,1.64563211696554,0.79124096091727,0.000364590001145698,0.00622941571533021,NA,NA,NA,NA,NA,NA
"ENSG00000225460.1",11.5329779820539,1.64532972826789,0.821505554782931,0.000412953381329876,0.00686156140147772,NA,NA,NA,NA,NA,NA
"ENSG00000109943.4",75.4044727625793,1.64206846119714,0.520669635571631,4.33198002736458e-05,0.00125031989275867,"CRTAM","56253","GO:0002355",NA,"O95727",NA
"ENSG00000111536.4",3.77754502630033,1.64188599959316,1.01262337976676,0.000670803008902102,0.00985250838675724,"IL26","55801","GO:0005125","04060","Q9NPH9",NA
"ENSG00000258546.1",10.8443970758449,1.64178588793108,0.802183652395842,0.000386758372091454,0.00650841121165281,NA,NA,NA,NA,NA,NA
"ENSG00000233360.4",7.10008308525647,1.64089393925427,0.581709278365667,8.98460291461247e-05,0.0021743671232065,"LOC101927051","101927051",NA,NA,NA,NA
"ENSG00000226025.5",86.8429825920688,1.63979009788344,0.876517667768638,0.00050714672004629,0.00797400849348963,"LGALS17A","400696",NA,NA,NA,NA
"ENSG00000148204.7",77.3012967869913,1.63880362912977,0.491117115237205,2.81467726507041e-05,0.000893359450024209,"CRB2","286204","GO:0001707",NA,"Q5IJ48",NA
